356.1+02.7 |17 22 06.  -30 38 06. d 77..1552|Th 3-13      |356+02 1 |17221-3038 |THE 1964                        |ESO 454-24
356.1-03.3 |17 46 32.  -33 59 24. d 77..1552|H 2-26       |356-03 1 |           |HARO 1952                       |ESO 393-32,Sa 3- 79,VV' 261,Wray 17- 99
356.2-04.4 |17 51 13.6 -34 21 50.   76..9055|Cn 2-1       |356-04 1 |17512-3421 |CANNON 1922                     |ESO 394-10,He 2- 303,Sa 2-263,VV 126,VV' 281,Wra y 16- 327
356.3-06.2 |17 59 11.  -35 13 12. d 81..1503|M 3-49       |356-06 1 |           |MINKOWSKI 1948                  |ESO 394-22,He 2- 329,Sa 3-112,VV' 318,Wray 16- 353
356.5+01.5 |17 27 45.  -30 58 54. d 81..1503|Th 3-55      |356+01 2 |17277-3058 |THE 1964                        |ESO 455-10,Sa 3- 58
356.5+05.1 |17 14 10.  -28 56 18. d 77..1552|Th 3- 3      |356+05 1 |           |THE 1964                        |ESO 454-05,Sa 3- 42
356.5-02.3 |17 43 28.2 -33 07 30.   67.30013|M 1-27       |356-02 2 |17434-3307 |MINKOWSKI 1946                  |ESO 393-24,He 2- 280,VV 113,VV' 246,Wray 16- 308
356.5-03.6 |17 48 32.  -33 46 54. d 81..1503|H 2-27       |356-03 2 |17485-3346 |HARO 1952                       |ESO 394-02,Sa 3- 83,VV' 269
356.5-03.9 |17 50 02.  -33 55 24. d 76.26001|H 1-39       |356-03 3 |17500-3355 |HARO 1952                       |ESO 394-07,He 2- 300,VV' 277,Wray 16- 323
356.6-07.8 |18 06 27.  -35 44 48. d 81..1503|H 1-57       |356-07 2 |           |HARO 1952                       |ESO 394-31,He 2- 353,Sa 3-121,VV' 353,Wray 17- 113
356.7-04.8 |17 54 00.1 -34 09 30.   76..9055|H 1-41       |356-04 2 |17539-3409 |HARO 1952                       |AS 256,ESO 394-13,He 2- 308,MHa 304- 10,Sa 2-269,VV' 293,Wray 16- 333
356.7-06.4 |18 01 09.  -34 58 12. d 81..1503|H 1-51       |356-06 2 |           |HARO 1952                       |ESO 394-26,Sa 3-116,VV' 331,Wray 16- 362
356.8+03.3 |17 21 55.  -29 42 36. d 77..1552|Th 3-12      |356+03 1 |17219-2942 |THE 1964                        |ESO 454-23,Sa 3- 49
356.8-05.4 |17 56 59.  -34 27 36. d 81..1503|H 2-35       |356-05 1 |           |HARO 1952                       |ESO 394-17,Sa 3-109,VV' 311
356.8-11.7 |18 24 24.  -37 17 54. d 77..2615|Lo 17        |         |           |LONGMORE 1977                   |ESO 395-07
356.9+04.4 |17 17 54.0 -29 00 03.   76..9055|M 3-38       |356+04 2 |17178-2900 |MINKOWSKI 1948                  |ARO 248,ESO 454-13,He 2- 211,Sa 2-187,VV' 178,Wray 16- 264
356.9+04.5 |17 17 23.1 -28 57 40.   76..9055|M 2-11       |356+04 1 |17173-2857 |MINKOWSKI 1947                  |ESO 454-11,He 2- 210,Sa 2-186,VV 98,VV' 177,Wray 16-263
356.9-05.8 |17 58 43.3 -34 27 49.   76..9055|M 2-24       |356-05 2 |17587-3427 |MINKOWSKI 1947                  |ESO 394-20,He 2- 327,Sa 2-282,VV 137,VV' 317,Wray 16- 351
357.0+02.4 |17 25 38.  -30 05 30. d 77..1552|M 4- 4       |357+02 5 |17255-3005 |MINKOWSKI 1948                  |ESO 454-36,Sa 3- 56,Th 3-42
357.1+01.9 |17 27 39.  -30 15 00. d 81..1503|Th 3-24      |357+02 7 |           |THE 1964                        |ESO 455-09
357.1+03.6 |17 21 23.6 -29 21 33.   76..9055|M 3- 7       |357+03 1 |           |MINKOWSKI 1948                  |ESO 454-19,He 2- 218,Sa 2-194,VV' 185,Wray 16- 270
357.1+04.4 |17 18 27.8 -28 52 20.   88.30862|TeJu 18      |         |           |TERZAN et al 1980               |PBOZ 1
357.1-04.7 |17 54 57.  -33 47 24. d 81..1503|H 1-43       |357-04 3 |17549-3347 |HARO 1952                       |ESO 394-15,He 2- 313,VV' 297,Wray 16-335
357.1-06.1 |18 00 45.  -34 28 42. d 81..1503|M 3-50       |357-06 1 |           |MINKOWSKI 1948                  |ESO 394-25,Sa 2-290,VV' 327
357.2+01.4 |17 30 04.3 -30 24 27.   79.10517|Al 2-H       |         |           |ALLEN 1979                      |
357.2+02.0 |17 27 55.  -30 08 24. d 81..1503|H 2-13       |357+02 6 |           |HARO 1952                       |ESO 455-12,VV' 209,Sa 3- 59,Wray 17- 86
357.2+07.4 |17 07 34.7 -27 05 03.3  83..1405|M 4- 3       |357+07 1 |17075-2705 |MINKOWSKI 1948                  |ESO 519-07,He 2- 202,Sa 2-175,Th 3- 2,Wray 16- 256
357.2-04.5 |17 54 07.  -33 35 24. d 81..1503|H 1-42       |357-04 1 |17541-3335 |HARO 1952                       |ESO 394-14,He 2- 310,Sa 2- 270,VV' 294,Wray 16- 334
357.3+03.3 |17 22 48.  -29 19 18. d 77..1552|M 3-41       |357+03 2 |17228-2919 |MINKOWSKI 1948                  |ESO 454-25,He 2- 223,VV' 191,Wray 17-  79
357.3+04.0 |17 20 14.7 -28 56 19.   67.30013|H 2- 7       |357+04 1 |17202-2856 |HARO 1952                       |ESO 454-16,Sa 2-192,VV' 183
357.4-03.2 |17 49 17.7 -32 45 12.   76..9055|M 2-16       |357-03 2 |17492-3245 |MINKOWSKI 1947                  |ESO 394-04,He 2- 297,Sa 2- 256,VV 121,VV' 273,Wray 16- 320
357.4-03.5 |17 50 21.  -32 58 18. d 81..1503|M 2-18       |357-03 4 |17503-3258 |MINKOWSKI 1947                  |ESO 394-08,He 2- 301,Sa 2- 261,VV 124,VV' 278,Wray 16- 324
357.4-04.6 |17 55 14.7 -33 28 23.   76..9055|M 2-22       |357-04 2 |17552-3328 |MINKOWSKI 1947                  |ESO 394-16,He 2- 316,Sa 2-273,VV 132,VV' 302,Wray 16- 341
357.5+03.1 |17 24 13.4 -29 18 44.   67.30013|Th 3-16      |357+03 5 |           |THE 1964                        |ESO 454-28,Sa 3-53
357.5+03.2 |17 23 49.1 -29 13 01.   76.26001|M 3-42       |357+03 4 |17238-2913 |MINKOWSKI 1948                  |Sa 3- 52,VV' 192,Wray 17-  80
357.6+01.0 |17 32 31.  -30 19 36.   78..5001|TrBr  4      |         |           |TERZAN et al 1978               |TeJu 21
357.6+01.7 |17 29 34.9 -29 58 09.2  83..1405|H 1-23       |357+01 1 |17296-2958 |HARO 1952                       |ESO 455-16,He 2- 242,Sa 2-214,VV' 214,Wray 16- 285
357.6+02.6 |17 26 32.0 -29 30 30.   76..9055|H 1-18       |357+02 4 |17265-2930 |HARO 1952                       |ARO 252,ESO 455-03,He 2- 234,Sa 2-210,VV' 205
357.6-03.3 |17 50 00.2 -32 40 04.   67.30013|H 2-29       |357-03 3 |17499-3240 |HARO 1952                       |ESO 394-06,Sa 3- 87,VV' 276
357.9-03.8 |17 52 57.2 -32 37 10.   67.30013|H 2-30       |358-03 2 |17529-3236 |HARO 1952                       |ESO 394-11,VV' 287
357.9-05.1 |17 58 04.7 -33 17 43.   76..9055|M 1-34       |357-05 1 |17580-3317 |MINKOWSKI 1946                  |ESO 394-18,He 2- 324,Sa 2-279,VV 135,VV' 313,Wray 16- 348
358.0+02.6 |17 27 13.  -29 07 18. d 81..1503|Th 3-23      |358+02 2 |17271-2907 |THE 1964                        |ESO 455-06
358.0+07.5 |17 09 24.  -26 22     a 90..2002|TeJu  8      |         |           |TERZAN et al 1980               |
358.0+09.3 |17 02 42.  -25 20     a 75..9016|Th 3- 1      |358+09 1 |           |THE 1964                        |ESO 518-11,Sa 2-172
358.0-05.1 |17 58 25.  -33 15 18. d 81..1503|Pe 1-11      |358-05 1 |17584-3315 |MINKOWSKI 1948                  |ESO 394-19,Sa 2-280,VV' 315,Wray 16- 349
358.2+03.5 |17 24 23.  -28 28 42. d 77..1552|H 2-10       |358+03 2 |17243-2828 |HARO 1952                       |ESO 454-31,He 2- 226,Sa 2-199,VV' 194,Wray 17-  82
358.2+03.6 |17 24 11.0 -28 25 22.   76..9055|M 3-10       |358+03 1 |17241-2825 |MINKOWSKI 1948                  |ARO 250,ESO 454- 27,He 2- 225,Sa 2-198,VV' 193,Wray 16- 275
358.2+04.2 |17 21 43.2 -28 03 15.   76..9055|M 3- 8       |358+04 1 |17217-2803 |MINKOWSKI 1948                  |ESO 454-22,He 2- 219,VV' 186,Wray 16- 271
358.2-01.1 |17 42 49.  -31 02 24. d 81..1503|Bl D         |358-01 1 |           |BLANCO 1961                     |Al 2- L,ESO 455-34,Wray 17-  98
358.3+01.2 |17 33 49.  -29 38 30. d 67.30013|Bl B         |358+01 4 |           |BLANCO 1961                     |ESO 455-26
358.3+03.0 |17 26 31.  -28 38 12. d 81..1503|H 1-17       |358+03 7 |17265-2838 |HARO 1952                       |ESO 455-02,He 2- 233,Sa 2-209,VV' 204,Wray 17- 85
358.3-02.5 |17 48 29.9 -31 35 17.   79.10517|Al 2-O       |         |17484-3135 |ALLEN 1979                      |
358.3-21.6 |19 13 57.  -39 42 12. d 77..1550|IC 1297      |358-21 1 |19139-3942 |FLEMING 1894                    |ESO 337-20,He 2- 431,Sa 2-386,StWr 2-27,VV 225,VV' 487
358.4+03.3 |17 25 32.2 -28 24 56.0  83..1405|Th 3-19      |358+03 3 |17253-2824 |THE 1964                        |Al 2- C?,ESO 454-34
358.5+02.6 |17 28 36.9 -28 39 47.   83.28034|HDW  8       |         |           |HARTL et al 1983                | Wray 16-282, HaWe 11
358.5+02.9 |17 27 20.6 -28 33 41.   79.10517|Al 2-F       |         |           |ALLEN 1979                      |
358.5+03.7 |17 24 37.9 -28 08 36.   79.10517|Al 2-B       |         |           |ALLEN 1979                      |
358.5+05.4 |17 18 04.1 -27 08 32.   76..9055|M 3-39       |358+05 1 |17180-2708 |MINKOWSKI 1948                  |ESO 519-13,He 2- 212,Sa 2-188,VV' 179,Wray 16- 265
358.5-02.5 |17 48 55.  -31 29 22. d 81..1503|M 4- 7       |358-02 1 |           |MINKOWSKI 1948                  |ESO 455-54,Al 2-P
358.5-04.2 |17 55 46.3 -32 21 33.   76..9055|H 1-46       |358-04 1 |17557-3221 |HARO 1952                       |ESO 456-31,He 2- 318,Sa 2-274,VV' 306,Wray 16- 342
358.5-07.3 |18 08 44.6 -33 52 46.   73..9034|NGC 6563     |358-07 1 |18087-3352 |HERSCHEL 1837                   |ARO 503,CD -33 12935,ESO 394-33,GCRV 10633,He 2- 361,HD 166469,Sa 2- 308,StWr 2- 22,VV 154,VV' 359,Wray 16-383
358.6+01.8 |17 32 03.4 -29 01 16.0  83..1405|M 4- 6       |358+01 1 |17320-2901 |MINKOWSKI 1948                  |ESO 455-20,Sa 3- 65,Th 3-68
358.6+07.8 |17 09 34.  -25 40 00. d 81..1503|M 3-36       |358+07 1 |17095-2540 |MINKOWSKI 1948                  |ESO 519- 10,He 2- 203,Sa 2-178,VV' 167,Wray 16- 258
358.6-05.5 |18 01 39.  -32 54 18. d 81..1503|M 3-51       |358-05 4 |           |MINKOWSKI 1948                  |ESO 394-27,He 2- 337,Sa 3- 118,VV' 334,Wray 16- 365
358.7+05.2 |17 19 20.8 -27 05 45.   76..9055|M 3-40       |358+05 2 |17193-2705 |MINKOWSKI 1948                  |ESO 519-14,He 2- 216,Sa 3- 46,VV' 182
358.7-02.7 |17 50 22.8 -31 24 58.   79.10517|Al 2-R       |         |           |ALLEN 1979                      |
358.7-05.2 |18 00 37.  -32 41 48. d 81..1503|H 1-50       |358-05 3 |18006-3241 |HARO 1952                       |ESO 394-24,He 2- 334,Sa 2-288,VV' 325,Wray 16- 359
358.8+03.0 |17 28 00.  -28 12 48. d 81..1503|Th 3-26      |358+03 8 |17280-2812 |THE 1964                        |ESO 455-13,He 2- 240,Sa 3- 60,Wray 17-  87
358.8+04.0 |17 24 01.  -27 41 54. d 77..1552|Th 3-15      |358+04 2 |           |THE 1964                        |Al 2- A,ESO 454-26
358.8+04.1 |17 23 46.5 -27 38 10.   87..1594|SaWe 2       |         |17236-2739 |SAURER et al 1987               |PBOZ 4
358.8-00.0 |17 39 30.5 -29 50 12.9  90..2002|Te 2022      |         |           |TERZAN 1989                     |
358.9+03.2 |17 27 34.8 -28 01 51.   76..9055|H 1-20       |358+03 6 |17275-2801 |HARO 1952                       |ESO 456-08,He 2- 238,Sa 2-211,VV' 207,Wray 16- 280
358.9+03.4 |17 26 54.  -27 57 06. d 81..1503|H 1-19       |358+03 4 |17268-2756 |HARO 1952                       |ESO 455-05,He 2- 237,VV' 206,Wray 16- 279
358.9-00.7 |17 42 45.10-30 10 52.0  90..1502|M 1-26       |358-00 2 |17427-3010 |MINKOWSKI 1946                  |Bl C,AS 270,ESO 455-33,He 2- 277,RCW 135,SaSt 2-17,VV 112,VV' 242,Wray 16- 306
358.9-03.7 |17 54 56.  -31 42 42. d 77..1552|H 1-44       |358-03 1 |17549-3142 |HARO 1952                       |ESO 456-23,He 2- 314,RCW 136,Sa 3-101,VV' 299,Wray 16- 336
359.0+02.8 |17 29 13.2 -28 12 23.   79.10517|Al 2-G       |         |17291-2812 |ALLEN 1979                      |
359.0-04.1 |17 56 41.4 -31 54 27.   67.30013|M 3-48       |359-04 1 |           |MINKOWSKI 1948                  |ESO 456-34,Sa 3-108,VV' 310,Wray 16- 345
359.0-04.8 |17 59 31.  -32 09 36. d 77..1552|M 2-25       |359-04 3 |17594-3209 |MINKOWSKI 1947                  |ESO 456-40,He 2- 330,Sa 2-285,VV 138,VV' 321,Wray 16- 354
359.1+15.1 |16 45 35.8 -20 55 26.   76..9055|A 40         |359+15 1 |16456-2055 |ABELL 1955                      |A55 28,ESO 586-03,VV' 145
359.1-01.7 |17 47 04.8 -30 34 06.   76..9055|M 1-29       |359-01 1 |17471-3034 |MINKOWSKI 1946                  |Bl F,ESO 455-47,He 2- 292,Sa 2-250,VV 119,VV' 263,Wray 16- 313
359.1-02.3 |17 49 33.  -30 49 06. d 77..1552|M 3-16       |359-02 2 |17495-3048 |MINKOWSKI 1948                  |VV' 272,Sa 2-258,ESO 456-02,Wray 16- 321,He 2- 296,Bl  J=K
359.1-02.9 |17 51 52.  -31 11 54. d 77..1552|M 3-46       |359-02 4 |17518-3111 |MINKOWSKI 1948                  |ESO 456-15,Sa 3- 93,VV' 283,Wray 17- 103
359.2+01.2 |17 35 52.4 -28 54 59.   80..1016|19W32        |         |17358-2854 |WOUTERLOOT et al 1979           | PM 1-166
359.2+04.7 |17 22 37.  -26 55 12. d 81..1503|Th 3-14      |359+04 1 |17226-2655 |THE 1964                        |ESO 519-18,Sa 3- 50
359.2-33.5 |20 16 05.2 -41 40 57.   91.00001|CRBB 1       |         |           |MAC CARTHY 1991                 |He 3-1863
359.3+01.4 |17 35 32.0 -28 41 06.   67.30013|Th 3-35      |359+01 1 |           |THE 1964                        |ESO 455-28,19W27
359.3+03.6 |17 27 06.2 -27 28 04.   79.10517|Al 2-E       |         |17270-2728 |ALLEN 1979                      |
359.3-00.9 |17 44 44.5 -29 58 53.   73..9034|Hb  5        |359-00 1 |17447-2958 |HUBBLE 1921                     |ARO 389,Bl E,ESO 455-42,He 2- 286,VV 116,VV' 252,Wray 16- 310
359.3-01.8 |17 48 06.0 -30 23 08.6  83..1405|M 3-44       |359-01 2 |17480-3023 |MINKOWSKI 1948                  |Bl H,ESO 455-51,Sa 3- 82,VV' 267,Wray 16- 317
359.3-03.1 |17 53 12.  -31 04 00. d 77..1552|M 3-17       |359-03 1 |17531-3103 |MINKOWSKI 1948                  |ESO 456-21,He 2- 307,Sa 3- 97,VV' 289,Wray 16- 331
359.4+02.3 |17 32 06.  -28 05 12. d 81..1503|Th 3-32      |359+02 4 |           |THE 1964                        |ESO 455-21
359.4-03.4 |17 54 58.6 -31 07 53.   67.30013|H 2-33       |359-03 2 |17549-3107 |HARO 1952                       |ESO 456-25,Sa 3-102,VV' 298,Wray 16- 338
359.5+02.6 |17 31 05.0 -27 54 01.   79.10517|Al 2-K       |         |17310-2754 |ALLEN 1979                      |
359.6+02.2 |17 33 05.2 -27 58 55.   79.10517|Al 2-I       |         |17329-2756 |ALLEN 1979                      |
359.6-04.8 |18 00 52.  -31 39 24. d 77..1552|H 2-36       |359-04 4 |           |HARO 1952                       |ESO 456-45,Sa 3-114,VV' 329,Wray 16- 361
359.7-01.8 |17 48 53.  -30 04 36. d 81..1503|M 3-45       |359-01 3 |17489-3004 |MINKOWSKI 1948                  |Bl I,ESO 455-53,Sa 3- 84,VV' 270,Wray 17- 100
359.7-02.6 |17 52 22.9 -30 33 06.2  83..1405|H 1-40       |359-02 3 |17523-3033 |HARO 1952                       |Bl 3-8,ARO 29,ESO 456-17,Sa 2-266,VV' 286,Wray 16- 328
359.7-04.4 |17 59 38.3 -31 24 03.   88..2065|KFL  3       |         |           |KINMAN et al 1988               |
359.8+02.4 |17 32 38.  -27 41 12. d 81..1503|Th 3-33      |359+02 3 |17326-2741 |THE 1964                        |ESO 455-24,Sa 3- 67
359.8+03.7 |17 27 39.  -27 03 42. d 77..1552|Th 3-25      |359+03 2 |17276-2703 |THE 1964                        |ESO 520-05,He 2- 239,Sa 3- 57,Wray 16- 281
359.8+05.2 |17 22 12.  -26 10     a 90..2002|TeJu 19      |         |           |TERZAN et al 1980               |
359.8+05.6 |17 20 55.6 -25 56 40.   76..9055|M 2-12       |359+05 1 |17209-2556A|MINKOWSKI 1947                  |ESO 519-16,He 2- 217,VV 99,VV' 184,Wray 17-  77
359.8+06.9 |17 16 08.  -25 14 12. d 81..1503|M 3-37       |359+06 1 |17161-2514 |MINKOWSKI 1948                  |ESO 519-12,He 2- 209,Sa 2-184,VV' 175
359.8-07.2 |18 11 34.  -32 38 07. d 81..1503|M 2-32       |359-07 1 |18115-3237 |MINKOWSKI 1957                  |ESO 394-35,He 2- 371,Sa 2-316,StWr 2-19,VV 161,VV' 373,Wray 16- 393
359.9+05.1 |17 22 37.2 -26 09 18.   76..9055|M 3- 9       |359+05 2 |17226-2609 |MINKOWSKI 1948                  |ESO 519-17,He 2- 221,Sa 2-196,VV' 189,Wray 17-  78
359.9-04.5 |18 00 38.1 -31 17 55.   76..9055|M 2-27       |359-04 2 |18006-3117 |MINKOWSKI 1947                  |ESO 456-44,He 2- 335,Sa 2-289,VV 140,VV' 326,Wray 16- 360
359.9-05.4 |18 04 04.3 -31 43 19.   88..2065|KFL  9       |         |           |KINMAN et al 1988               |
